City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
591,Dakar,14.6937,-17.4441,302.64,79,75,4.14,SN,2021-09-18 19:01:49
592,Banda+Aceh,5.5577,95.3222,298.85,81,78,0.83,ID,2021-09-18 19:04:28
593,Mayo,38.8876,-76.5119,304.86,72,9,1.79,US,2021-09-18 19:04:28
594,Gamba,-2.65,10.0,297.54,81,100,2.84,GA,2021-09-18 19:04:29
595,Minab,27.1467,57.0801,304.87,62,0,1.37,IR,2021-09-18 19:04:30
596,Sembe,1.6481,14.5806,295.07,98,100,0.17,CG,2021-09-18 19:04:30
597,Tual,-5.6667,132.75,299.69,80,100,8.51,ID,2021-09-18 19:04:31
598,Crateus,-5.1783,-40.6775,309.41,21,24,2.6,BR,2021-09-18 19:04:31
599,Aykhal,66.0,111.5,269.85,84,9,0.71,RU,2021-09-18 19:04:32
600,Paraiso,9.8383,-83.8656,297.57,88,100,1.89,CR,2021-09-18 19:04:32
601,Tabou,4.423,-7.3528,298.5,86,91,3.11,CI,2021-09-18 19:04:33
602,Beaufort,5.3473,115.7455,296.93,92,72,1.35,MY,2021-09-18 19:04:33
603,Russell,32.3502,-85.1999,303.1,76,75,2.57,US,2021-09-18 19:01:24
604,Kutum,14.2,24.6667,300.5,28,90,3.48,SD,2021-09-18 19:04:34
605,Natal,-5.795,-35.2094,301.51,61,40,6.17,BR,2021-09-18 19:04:34
606,Kandrian,-6.2167,149.55,297.44,91,100,2.19,PG,2021-09-18 19:04:35
607,Saint-Michel-Des-Saints,46.6834,-73.9159,293.25,31,19,3.15,CA,2021-09-18 19:04:29
608,Ugoofaaru,5.6667,73.0,301.4,76,100,4.36,MV,2021-09-18 19:04:36
609,Linkoping,58.4109,15.6216,283.38,65,90,2.06,SE,2021-09-18 19:04:37
610,Monte+Carmelo,-18.7247,-47.4986,305.89,17,8,3.51,BR,2021-09-18 19:04:37
611,Nosy+Varika,-20.5833,48.5333,293.83,83,100,5.13,MG,2021-09-18 19:04:38
612,Soledad,10.9184,-74.7646,305.4,70,20,5.66,CO,2021-09-18 19:04:38
613,Ourem,39.6417,-8.5919,292.51,76,4,5.45,PT,2021-09-18 19:04:39
614,Kesova+Gora,57.5836,37.2922,275.19,79,75,3.19,RU,2021-09-18 19:04:40
615,Taoudenni,22.6783,-3.9836,313.05,10,11,3.77,ML,2021-09-18 19:04:41
616,Fukue,32.6881,128.8419,297.13,76,21,9.41,JP,2021-09-18 19:04:41
617,Rosetta,31.4044,30.4164,298.23,60,0,3.7,EG,2021-09-18 19:04:42
618,Mersin,36.862,34.6509,295.79,52,0,1.6,TR,2021-09-18 19:04:42
619,Hokitika,-42.7167,170.9667,282.01,84,72,1.94,NZ,2021-09-18 19:04:43
620,Oriximina,-1.7656,-55.8661,308.16,38,22,2.59,BR,2021-09-18 19:04:43
621,Alamogordo,32.8995,-105.9603,305.9,25,1,3.09,US,2021-09-18 19:04:44
622,Aripuana,-9.1667,-60.6333,307.57,36,85,0.67,BR,2021-09-18 19:04:44
623,Kirkland+Lake,48.1446,-80.0377,289.31,51,11,2.58,CA,2021-09-18 18:59:53
624,Khandyga,62.6667,135.6,275.77,98,29,1.42,RU,2021-09-18 19:04:45
625,Tigil,57.8,158.6667,281.39,77,100,2.29,RU,2021-09-18 19:04:46
626,Bayan,46.0833,127.4,282.04,86,79,3.26,CN,2021-09-18 19:04:46
627,Altos,-5.0381,-42.46,308.32,22,7,2.44,BR,2021-09-18 19:04:47
628,San+Ramon,37.7799,-121.978,297.49,71,40,0.89,US,2021-09-18 19:00:39
629,Togur,58.3631,82.8265,278.92,89,100,4.16,RU,2021-09-18 19:04:47
630,Gigmoto,13.7796,124.39,299.66,88,100,2.66,PH,2021-09-18 19:04:48
631,Yangambi,0.8102,24.4336,293.89,97,97,0.85,CD,2021-09-18 19:04:48
632,Lowestoft,52.4752,1.7516,291.79,81,100,4.31,GB,2021-09-18 19:04:49
633,Khani,41.9563,42.9566,285.91,84,100,2.02,GE,2021-09-18 19:04:50
634,Mogadishu,2.0371,45.3438,298.53,87,6,8.33,SO,2021-09-18 19:04:50
635,Alma,48.5501,-71.6491,291.16,45,76,4.77,CA,2021-09-18 19:04:51
636,Leeton,-34.5667,146.4,278.21,71,0,0.26,AU,2021-09-18 19:04:51
637,Sinjar,36.3209,41.8754,299.8,23,0,4.39,IQ,2021-09-18 19:04:52
638,Kyren,51.6828,102.1408,283.72,66,15,1.2,RU,2021-09-18 19:04:52
639,Chernyshevskiy,63.0128,112.4714,275.49,71,100,0.75,RU,2021-09-18 19:04:53
640,Rockport,28.0206,-97.0544,307.61,62,40,1.79,US,2021-09-18 19:04:53
641,Udachnyy,66.4167,112.4,270.93,88,34,1.57,RU,2021-09-18 19:04:54
642,Warrnambool,-38.3833,142.4833,284.16,78,100,10.42,AU,2021-09-18 19:04:54
643,Vengerovo,55.6848,76.7471,279.08,76,100,3.41,RU,2021-09-18 19:04:55
644,Sakakah,29.9697,40.2064,303.29,20,0,4.0,SA,2021-09-18 19:04:55
645,Maniitsoq,65.4167,-52.9,276.3,54,12,1.38,GL,2021-09-18 19:04:56
646,Atasu,48.6814,71.6433,284.46,38,98,3.73,KZ,2021-09-18 19:04:56
647,Bela,25.9333,81.9833,299.76,83,4,1.89,IN,2021-09-18 19:04:57
648,Moba,33.2288,105.0179,284.16,80,100,2.36,CN,2021-09-18 19:04:57
649,Deputatskiy,69.3,139.9,268.34,97,100,5.43,RU,2021-09-18 19:04:58
650,Lhokseumawe,5.1801,97.1507,298.63,87,79,1.35,ID,2021-09-18 19:04:58
651,Rocha,-34.4833,-54.3333,293.29,69,0,4.11,UY,2021-09-18 19:04:59
652,Abha,18.2164,42.5053,295.29,13,0,5.14,SA,2021-09-18 19:04:59
653,Naberera,-4.2,36.9333,291.24,68,99,7.5,TZ,2021-09-18 19:05:00
654,Phek,25.6667,94.5,288.77,99,96,0.18,IN,2021-09-18 19:05:00
655,Namibe,-15.1961,12.1522,289.73,83,6,5.36,AO,2021-09-18 19:05:00
656,Kimbe,-5.5502,150.1429,296.54,92,88,1.52,PG,2021-09-18 19:05:01
657,Kidal,18.4411,1.4078,309.57,12,1,3.91,ML,2021-09-18 19:05:04
658,Pimentel,-6.8367,-79.9342,292.41,76,85,6.24,PE,2021-09-18 19:05:05
659,Hay+River,60.8156,-115.7999,284.34,64,84,4.52,CA,2021-09-18 19:00:42
660,Santa+Cruz+Del+Norte,23.1539,-81.9236,305.49,67,32,6.18,CU,2021-09-18 19:05:06
661,Araguacu,-12.9306,-49.8264,311.52,10,2,1.44,BR,2021-09-18 19:05:06
662,Catamarca,-28.4696,-65.7852,304.53,29,85,4.47,AR,2021-09-18 19:01:05
663,Porto+Novo,6.4965,2.6036,298.55,84,75,3.01,BJ,2021-09-18 19:05:07
664,Bara,10.3744,10.7288,300.18,71,32,2.4,NG,2021-09-18 19:05:08
665,Manoel+Urbano,-8.8389,-69.2597,307.97,38,93,0.71,BR,2021-09-18 19:05:08
666,Abu+Zabad,12.35,29.25,296.24,82,48,1.68,SD,2021-09-18 19:05:09
667,Rumoi,43.9344,141.6428,288.74,88,20,0.26,JP,2021-09-18 19:05:10
668,Ilhabela,-23.7781,-45.3581,295.74,88,60,1.58,BR,2021-09-18 19:05:11
669,Nerchinsk,51.9833,116.5833,276.42,80,5,1.67,RU,2021-09-18 19:05:11
